transaction_id,amount,payment_method,merchant_category,customer_tenure_days,previous_success_rate,transaction_hour,retry_count,customer_monthly_transactions,failure_reason,action,simulated_success_probability,recovered,recovered_amount
TXN_004992,3580.38,netbanking,food,1272,0.639,7,2,24,limit_exceeded,alternate_payment,0.6454,0,0.0
TXN_004992,3580.38,netbanking,food,1272,0.639,7,2,24,limit_exceeded,customer_followup,0.3454,0,0.0
TXN_004992,3580.38,netbanking,food,1272,0.639,7,2,24,limit_exceeded,stop,0.01,0,0.0
TXN_004993,1611.95,upi,travel,88,0.782,17,0,8,network_error,retry,0.9066,1,1611.95
TXN_004993,1611.95,upi,travel,88,0.782,17,0,8,network_error,retry_later,0.7066,1,1611.95
TXN_004993,1611.95,upi,travel,88,0.782,17,0,8,network_error,alternate_payment,0.6066,1,1611.95
TXN_004993,1611.95,upi,travel,88,0.782,17,0,8,network_error,customer_followup,0.5066,0,0.0
TXN_004993,1611.95,upi,travel,88,0.782,17,0,8,network_error,stop,0.01,0,0.0
TXN_004994,3186.8,upi,ecommerce,434,0.76,8,3,17,insufficient_funds,retry,0.2251,0,0.0
TXN_004994,3186.8,upi,ecommerce,434,0.76,8,3,17,insufficient_funds,retry_later,0.5751,1,3186.8
TXN_004994,3186.8,upi,ecommerce,434,0.76,8,3,17,insufficient_funds,alternate_payment,0.3751,1,3186.8
TXN_004994,3186.8,upi,ecommerce,434,0.76,8,3,17,insufficient_funds,customer_followup,0.4251,1,3186.8
TXN_004994,3186.8,upi,ecommerce,434,0.76,8,3,17,insufficient_funds,stop,0.01,0,0.0
TXN_004995,936.95,wallet,food,420,0.9,13,0,15,authentication_failed,retry,0.4774,1,936.95
TXN_004995,936.95,wallet,food,420,0.9,13,0,15,authentication_failed,retry_later,0.5774,1,936.95
TXN_004995,936.95,wallet,food,420,0.9,13,0,15,authentication_failed,alternate_payment,0.6774,0,0.0
TXN_004995,936.95,wallet,food,420,0.9,13,0,15,authentication_failed,customer_followup,0.8774,1,936.95
TXN_004995,936.95,wallet,food,420,0.9,13,0,15,authentication_failed,stop,0.01,0,0.0
TXN_004996,1721.64,wallet,education,1277,0.88,5,2,8,network_error,retry,0.8541,1,1721.64
TXN_004996,1721.64,wallet,education,1277,0.88,5,2,8,network_error,retry_later,0.6541,1,1721.64
TXN_004996,1721.64,wallet,education,1277,0.88,5,2,8,network_error,alternate_payment,0.5541,0,0.0
TXN_004996,1721.64,wallet,education,1277,0.88,5,2,8,network_error,customer_followup,0.4541,0,0.0
TXN_004996,1721.64,wallet,education,1277,0.88,5,2,8,network_error,stop,0.01,0,0.0
TXN_004997,3682.73,upi,travel,429,0.886,4,2,29,authentication_failed,retry,0.3116,0,0.0
TXN_004997,3682.73,upi,travel,429,0.886,4,2,29,authentication_failed,retry_later,0.4116,1,3682.73
TXN_004997,3682.73,upi,travel,429,0.886,4,2,29,authentication_failed,alternate_payment,0.5116,0,0.0
TXN_004997,3682.73,upi,travel,429,0.886,4,2,29,authentication_failed,customer_followup,0.7116,1,3682.73
TXN_004997,3682.73,upi,travel,429,0.886,4,2,29,authentication_failed,stop,0.01,0,0.0
TXN_004998,40656.35,card,saas,1188,0.975,12,1,2,bank_decline,retry,0.6221,0,0.0
TXN_004998,40656.35,card,saas,1188,0.975,12,1,2,bank_decline,retry_later,0.5221,0,0.0
TXN_004998,40656.35,card,saas,1188,0.975,12,1,2,bank_decline,alternate_payment,0.8221,1,40656.35
TXN_004998,40656.35,card,saas,1188,0.975,12,1,2,bank_decline,customer_followup,0.5221,0,0.0
TXN_004998,40656.35,card,saas,1188,0.975,12,1,2,bank_decline,stop,0.01,0,0.0
TXN_004999,4056.34,upi,ecommerce,162,0.854,12,1,10,authentication_failed,retry,0.3629,0,0.0
TXN_004999,4056.34,upi,ecommerce,162,0.854,12,1,10,authentication_failed,retry_later,0.4629,1,4056.34
TXN_004999,4056.34,upi,ecommerce,162,0.854,12,1,10,authentication_failed,alternate_payment,0.5629,0,0.0
TXN_004999,4056.34,upi,ecommerce,162,0.854,12,1,10,authentication_failed,customer_followup,0.7629,1,4056.34
TXN_004999,4056.34,upi,ecommerce,162,0.854,12,1,10,authentication_failed,stop,0.01,0,0.0
TXN_005000,774.28,upi,ecommerce,507,0.824,1,3,22,network_error,retry,0.7078,1,774.28
TXN_005000,774.28,upi,ecommerce,507,0.824,1,3,22,network_error,retry_later,0.5078,0,0.0
TXN_005000,774.28,upi,ecommerce,507,0.824,1,3,22,network_error,alternate_payment,0.4078,0,0.0
TXN_005000,774.28,upi,ecommerce,507,0.824,1,3,22,network_error,customer_followup,0.3078,0,0.0
TXN_005000,774.28,upi,ecommerce,507,0.824,1,3,22,network_error,stop,0.01,0,0.0
TXN_005001,1183.51,upi,travel,265,0.808,16,3,28,insufficient_funds,retry,0.2377,1,1183.51
TXN_005001,1183.51,upi,travel,265,0.808,16,3,28,insufficient_funds,retry_later,0.5877,1,1183.51
TXN_005001,1183.51,upi,travel,265,0.808,16,3,28,insufficient_funds,alternate_payment,0.3877,0,0.0
TXN_005001,1183.51,upi,travel,265,0.808,16,3,28,insufficient_funds,customer_followup,0.4377,0,0.0
TXN_005001,1183.51,upi,travel,265,0.808,16,3,28,insufficient_funds,stop,0.01,0,0.0
TXN_005002,1148.93,upi,saas,110,0.79,19,3,17,network_error,retry,0.6714,1,1148.93
TXN_005002,1148.93,upi,saas,110,0.79,19,3,17,network_error,retry_later,0.4714,1,1148.93
TXN_005002,1148.93,upi,saas,110,0.79,19,3,17,network_error,alternate_payment,0.3714,1,1148.93
TXN_005002,1148.93,upi,saas,110,0.79,19,3,17,network_error,customer_followup,0.2714,0,0.0
TXN_005002,1148.93,upi,saas,110,0.79,19,3,17,network_error,stop,0.01,0,0.0
TXN_005003,300.17,card,ecommerce,900,0.537,17,1,4,card_expired,retry,0.2596,0,0.0
TXN_005003,300.17,card,ecommerce,900,0.537,17,1,4,card_expired,retry_later,0.3597,0,0.0
TXN_005003,300.17,card,ecommerce,900,0.537,17,1,4,card_expired,alternate_payment,0.6097,0,0.0
TXN_005003,300.17,card,ecommerce,900,0.537,17,1,4,card_expired,customer_followup,0.6597,1,300.17
TXN_005003,300.17,card,ecommerce,900,0.537,17,1,4,card_expired,stop,0.01,0,0.0
TXN_005004,1299.73,upi,food,1343,0.901,5,1,23,card_expired,retry,0.4471,0,0.0
TXN_005004,1299.73,upi,food,1343,0.901,5,1,23,card_expired,retry_later,0.5471,0,0.0
TXN_005004,1299.73,upi,food,1343,0.901,5,1,23,card_expired,alternate_payment,0.7971,1,1299.73
TXN_005004,1299.73,upi,food,1343,0.901,5,1,23,card_expired,customer_followup,0.8471,0,0.0
TXN_005004,1299.73,upi,food,1343,0.901,5,1,23,card_expired,stop,0.01,0,0.0
TXN_005005,3762.46,upi,saas,1156,0.918,0,0,11,authentication_failed,retry,0.5248,1,3762.46
TXN_005005,3762.46,upi,saas,1156,0.918,0,0,11,authentication_failed,retry_later,0.6248,1,3762.46
TXN_005005,3762.46,upi,saas,1156,0.918,0,0,11,authentication_failed,alternate_payment,0.7248,1,3762.46
TXN_005005,3762.46,upi,saas,1156,0.918,0,0,11,authentication_failed,customer_followup,0.9248,1,3762.46
TXN_005005,3762.46,upi,saas,1156,0.918,0,0,11,authentication_failed,stop,0.01,0,0.0
TXN_005006,505.61,card,education,1157,0.645,19,3,23,bank_decline,retry,0.362,0,0.0
TXN_005006,505.61,card,education,1157,0.645,19,3,23,bank_decline,retry_later,0.262,0,0.0
TXN_005006,505.61,card,education,1157,0.645,19,3,23,bank_decline,alternate_payment,0.562,0,0.0
TXN_005006,505.61,card,education,1157,0.645,19,3,23,bank_decline,customer_followup,0.262,1,505.61
TXN_005006,505.61,card,education,1157,0.645,19,3,23,bank_decline,stop,0.01,0,0.0
TXN_005007,5158.92,upi,food,394,0.564,14,3,29,insufficient_funds,retry,0.1348,0,0.0
TXN_005007,5158.92,upi,food,394,0.564,14,3,29,insufficient_funds,retry_later,0.4848,0,0.0
TXN_005007,5158.92,upi,food,394,0.564,14,3,29,insufficient_funds,alternate_payment,0.2848,0,0.0
TXN_005007,5158.92,upi,food,394,0.564,14,3,29,insufficient_funds,customer_followup,0.3348,0,0.0
TXN_005007,5158.92,upi,food,394,0.564,14,3,29,insufficient_funds,stop,0.01,0,0.0
TXN_005008,2944.74,upi,saas,620,0.761,10,1,22,authentication_failed,retry,0.3455,0,0.0
TXN_005008,2944.74,upi,saas,620,0.761,10,1,22,authentication_failed,retry_later,0.4455,1,2944.74
TXN_005008,2944.74,upi,saas,620,0.761,10,1,22,authentication_failed,alternate_payment,0.5455,1,2944.74
TXN_005008,2944.74,upi,saas,620,0.761,10,1,22,authentication_failed,customer_followup,0.7455,1,2944.74
TXN_005008,2944.74,upi,saas,620,0.761,10,1,22,authentication_failed,stop,0.01,0,0.0
TXN_005009,867.63,upi,travel,684,0.939,14,2,5,network_error,retry,0.849,0,0.0
TXN_005009,867.63,upi,travel,684,0.939,14,2,5,network_error,retry_later,0.649,1,867.63
TXN_005009,867.63,upi,travel,684,0.939,14,2,5,network_error,alternate_payment,0.549,1,867.63
TXN_005009,867.63,upi,travel,684,0.939,14,2,5,network_error,customer_followup,0.449,1,867.63
TXN_005009,867.63,upi,travel,684,0.939,14,2,5,network_error,stop,0.01,0,0.0
TXN_005010,1569.43,card,ecommerce,552,0.662,19,3,20,card_expired,retry,0.1373,0,0.0
TXN_005010,1569.43,card,ecommerce,552,0.662,19,3,20,card_expired,retry_later,0.2373,1,1569.43
TXN_005010,1569.43,card,ecommerce,552,0.662,19,3,20,card_expired,alternate_payment,0.4873,1,1569.43
TXN_005010,1569.43,card,ecommerce,552,0.662,19,3,20,card_expired,customer_followup,0.5373,1,1569.43
TXN_005010,1569.43,card,ecommerce,552,0.662,19,3,20,card_expired,stop,0.01,0,0.0
TXN_005011,8940.28,upi,food,804,0.848,9,0,7,insufficient_funds,retry,0.5245,0,0.0
TXN_005011,8940.28,upi,food,804,0.848,9,0,7,insufficient_funds,retry_later,0.8745,1,8940.28
TXN_005011,8940.28,upi,food,804,0.848,9,0,7,insufficient_funds,alternate_payment,0.6745,1,8940.28
TXN_005011,8940.28,upi,food,804,0.848,9,0,7,insufficient_funds,customer_followup,0.7245,1,8940.28
TXN_005011,8940.28,upi,food,804,0.848,9,0,7,insufficient_funds,stop,0.01,0,0.0
TXN_005012,3765.17,card,travel,1059,0.798,10,0,29,card_expired,retry,0.4656,1,3765.17
TXN_005012,3765.17,card,travel,1059,0.798,10,0,29,card_expired,retry_later,0.5656,0,0.0
TXN_005012,3765.17,card,travel,1059,0.798,10,0,29,card_expired,alternate_payment,0.8156,1,3765.17
TXN_005012,3765.17,card,travel,1059,0.798,10,0,29,card_expired,customer_followup,0.8656,1,3765.17
TXN_005012,3765.17,card,travel,1059,0.798,10,0,29,card_expired,stop,0.01,0,0.0
TXN_005013,1823.99,upi,saas,722,0.739,6,3,5,insufficient_funds,retry,0.2311,1,1823.99
TXN_005013,1823.99,upi,saas,722,0.739,6,3,5,insufficient_funds,retry_later,0.5811,1,1823.99
TXN_005013,1823.99,upi,saas,722,0.739,6,3,5,insufficient_funds,alternate_payment,0.3811,0,0.0
TXN_005013,1823.99,upi,saas,722,0.739,6,3,5,insufficient_funds,customer_followup,0.4311,1,1823.99
TXN_005013,1823.99,upi,saas,722,0.739,6,3,5,insufficient_funds,stop,0.01,0,0.0
TXN_005014,1425.56,upi,education,1396,0.937,18,1,7,insufficient_funds,retry,0.5161,1,1425.56
TXN_005014,1425.56,upi,education,1396,0.937,18,1,7,insufficient_funds,retry_later,0.8661,1,1425.56
TXN_005014,1425.56,upi,education,1396,0.937,18,1,7,insufficient_funds,alternate_payment,0.6661,0,0.0
TXN_005014,1425.56,upi,education,1396,0.937,18,1,7,insufficient_funds,customer_followup,0.7161,0,0.0
TXN_005014,1425.56,upi,education,1396,0.937,18,1,7,insufficient_funds,stop,0.01,0,0.0
TXN_005015,1952.0,upi,ecommerce,31,0.896,7,1,17,card_expired,retry,0.3749,1,1952.0
TXN_005015,1952.0,upi,ecommerce,31,0.896,7,1,17,card_expired,retry_later,0.4749,1,1952.0
TXN_005015,1952.0,upi,ecommerce,31,0.896,7,1,17,card_expired,alternate_payment,0.7249,0,0.0
TXN_005015,1952.0,upi,ecommerce,31,0.896,7,1,17,card_expired,customer_followup,0.7749,1,1952.0
TXN_005015,1952.0,upi,ecommerce,31,0.896,7,1,17,card_expired,stop,0.01,0,0.0
TXN_005016,1083.81,card,ecommerce,1198,0.696,1,3,23,card_expired,retry,0.1871,0,0.0
TXN_005016,1083.81,card,ecommerce,1198,0.696,1,3,23,card_expired,retry_later,0.2871,0,0.0
TXN_005016,1083.81,card,ecommerce,1198,0.696,1,3,23,card_expired,alternate_payment,0.5371,1,1083.81
TXN_005016,1083.81,card,ecommerce,1198,0.696,1,3,23,card_expired,customer_followup,0.5871,1,1083.81
TXN_005016,1083.81,card,ecommerce,1198,0.696,1,3,23,card_expired,stop,0.01,0,0.0
TXN_005017,220.36,upi,food,817,0.879,3,0,2,limit_exceeded,retry,0.4891,0,0.0
TXN_005017,220.36,upi,food,817,0.879,3,0,2,limit_exceeded,retry_later,0.5891,0,0.0
TXN_005017,220.36,upi,food,817,0.879,3,0,2,limit_exceeded,alternate_payment,0.8891,1,220.36
TXN_005017,220.36,upi,food,817,0.879,3,0,2,limit_exceeded,customer_followup,0.5891,0,0.0
TXN_005017,220.36,upi,food,817,0.879,3,0,2,limit_exceeded,stop,0.01,0,0.0
TXN_005018,13935.26,wallet,travel,1414,0.674,23,2,27,network_error,retry,0.7187,0,0.0
TXN_005018,13935.26,wallet,travel,1414,0.674,23,2,27,network_error,retry_later,0.5187,0,0.0
TXN_005018,13935.26,wallet,travel,1414,0.674,23,2,27,network_error,alternate_payment,0.4187,0,0.0
TXN_005018,13935.26,wallet,travel,1414,0.674,23,2,27,network_error,customer_followup,0.3187,0,0.0
TXN_005018,13935.26,wallet,travel,1414,0.674,23,2,27,network_error,stop,0.01,0,0.0
TXN_005019,2111.86,card,saas,106,0.691,19,2,1,network_error,retry,0.7066,1,2111.86
TXN_005019,2111.86,card,saas,106,0.691,19,2,1,network_error,retry_later,0.5066,0,0.0
TXN_005019,2111.86,card,saas,106,0.691,19,2,1,network_error,alternate_payment,0.4066,1,2111.86
TXN_005019,2111.86,card,saas,106,0.691,19,2,1,network_error,customer_followup,0.3066,1,2111.86
TXN_005019,2111.86,card,saas,106,0.691,19,2,1,network_error,stop,0.01,0,0.0
TXN_005020,2692.29,netbanking,saas,1299,0.805,13,3,16,insufficient_funds,retry,0.2915,1,2692.29
TXN_005020,2692.29,netbanking,saas,1299,0.805,13,3,16,insufficient_funds,retry_later,0.6415,1,2692.29
TXN_005020,2692.29,netbanking,saas,1299,0.805,13,3,16,insufficient_funds,alternate_payment,0.4415,0,0.0
TXN_005020,2692.29,netbanking,saas,1299,0.805,13,3,16,insufficient_funds,customer_followup,0.4915,0,0.0
TXN_005020,2692.29,netbanking,saas,1299,0.805,13,3,16,insufficient_funds,stop,0.01,0,0.0
TXN_005021,1706.32,upi,travel,1120,0.633,4,3,25,network_error,retry,0.6546,1,1706.32
TXN_005021,1706.32,upi,travel,1120,0.633,4,3,25,network_error,retry_later,0.4546,0,0.0
TXN_005021,1706.32,upi,travel,1120,0.633,4,3,25,network_error,alternate_payment,0.3546,0,0.0
TXN_005021,1706.32,upi,travel,1120,0.633,4,3,25,network_error,customer_followup,0.2546,1,1706.32
TXN_005021,1706.32,upi,travel,1120,0.633,4,3,25,network_error,stop,0.01,0,0.0
TXN_005022,866.86,upi,ecommerce,1017,0.764,9,2,12,network_error,retry,0.788,0,0.0
TXN_005022,866.86,upi,ecommerce,1017,0.764,9,2,12,network_error,retry_later,0.588,1,866.86
TXN_005022,866.86,upi,ecommerce,1017,0.764,9,2,12,network_error,alternate_payment,0.488,0,0.0
TXN_005022,866.86,upi,ecommerce,1017,0.764,9,2,12,network_error,customer_followup,0.388,0,0.0
TXN_005022,866.86,upi,ecommerce,1017,0.764,9,2,12,network_error,stop,0.01,1,866.86
TXN_005023,1501.28,card,travel,1054,0.889,7,1,4,network_error,retry,0.9263,1,1501.28
TXN_005023,1501.28,card,travel,1054,0.889,7,1,4,network_error,retry_later,0.7263,1,1501.28
TXN_005023,1501.28,card,travel,1054,0.889,7,1,4,network_error,alternate_payment,0.6263,1,1501.28
TXN_005023,1501.28,card,travel,1054,0.889,7,1,4,network_error,customer_followup,0.5263,0,0.0
TXN_005023,1501.28,card,travel,1054,0.889,7,1,4,network_error,stop,0.01,0,0.0
TXN_005024,365.26,card,saas,794,0.824,7,3,20,limit_exceeded,retry,0.2231,0,0.0
TXN_005024,365.26,card,saas,794,0.824,7,3,20,limit_exceeded,retry_later,0.3231,1,365.26
TXN_005024,365.26,card,saas,794,0.824,7,3,20,limit_exceeded,alternate_payment,0.6231,1,365.26
TXN_005024,365.26,card,saas,794,0.824,7,3,20,limit_exceeded,customer_followup,0.3231,0,0.0
TXN_005024,365.26,card,saas,794,0.824,7,3,20,limit_exceeded,stop,0.01,0,0.0
TXN_005025,17625.23,netbanking,travel,161,0.687,20,2,27,insufficient_funds,retry,0.2077,0,0.0
TXN_005025,17625.23,netbanking,travel,161,0.687,20,2,27,insufficient_funds,retry_later,0.5577,0,0.0
TXN_005025,17625.23,netbanking,travel,161,0.687,20,2,27,insufficient_funds,alternate_payment,0.3577,0,0.0
TXN_005025,17625.23,netbanking,travel,161,0.687,20,2,27,insufficient_funds,customer_followup,0.4077,0,0.0
TXN_005025,17625.23,netbanking,travel,161,0.687,20,2,27,insufficient_funds,stop,0.01,0,0.0
TXN_005026,526.1,card,ecommerce,1330,0.755,15,2,20,bank_decline,retry,0.5007,0,0.0
TXN_005026,526.1,card,ecommerce,1330,0.755,15,2,20,bank_decline,retry_later,0.4007,0,0.0
TXN_005026,526.1,card,ecommerce,1330,0.755,15,2,20,bank_decline,alternate_payment,0.7007,1,526.1
TXN_005026,526.1,card,ecommerce,1330,0.755,15,2,20,bank_decline,customer_followup,0.4007,1,526.1
TXN_005026,526.1,card,ecommerce,1330,0.755,15,2,20,bank_decline,stop,0.01,0,0.0
TXN_005027,644.22,card,food,196,0.861,21,3,16,bank_decline,retry,0.4079,0,0.0
TXN_005027,644.22,card,food,196,0.861,21,3,16,bank_decline,retry_later,0.3079,0,0.0
TXN_005027,644.22,card,food,196,0.861,21,3,16,bank_decline,alternate_payment,0.6079,1,644.22
TXN_005027,644.22,card,food,196,0.861,21,3,16,bank_decline,customer_followup,0.3079,0,0.0
TXN_005027,644.22,card,food,196,0.861,21,3,16,bank_decline,stop,0.01,0,0.0
TXN_005028,1164.14,upi,ecommerce,608,0.724,8,0,2,authentication_failed,retry,0.4082,1,1164.14
TXN_005028,1164.14,upi,ecommerce,608,0.724,8,0,2,authentication_failed,retry_later,0.5082,1,1164.14
TXN_005028,1164.14,upi,ecommerce,608,0.724,8,0,2,authentication_failed,alternate_payment,0.6082,0,0.0
TXN_005028,1164.14,upi,ecommerce,608,0.724,8,0,2,authentication_failed,customer_followup,0.8082,1,1164.14
TXN_005028,1164.14,upi,ecommerce,608,0.724,8,0,2,authentication_failed,stop,0.01,0,0.0
TXN_005029,6555.61,card,education,338,0.938,1,3,19,bank_decline,retry,0.4501,1,6555.61
TXN_005029,6555.61,card,education,338,0.938,1,3,19,bank_decline,retry_later,0.3501,0,0.0
TXN_005029,6555.61,card,education,338,0.938,1,3,19,bank_decline,alternate_payment,0.6501,1,6555.61
TXN_005029,6555.61,card,education,338,0.938,1,3,19,bank_decline,customer_followup,0.3501,0,0.0
TXN_005029,6555.61,card,education,338,0.938,1,3,19,bank_decline,stop,0.01,1,6555.61
TXN_005030,1834.47,upi,education,1162,0.717,12,1,13,card_expired,retry,0.3546,1,1834.47
TXN_005030,1834.47,upi,education,1162,0.717,12,1,13,card_expired,retry_later,0.4546,1,1834.47
TXN_005030,1834.47,upi,education,1162,0.717,12,1,13,card_expired,alternate_payment,0.7046,0,0.0
TXN_005030,1834.47,upi,education,1162,0.717,12,1,13,card_expired,customer_followup,0.7546,1,1834.47
TXN_005030,1834.47,upi,education,1162,0.717,12,1,13,card_expired,stop,0.01,0,0.0
TXN_005031,525.24,upi,travel,790,0.968,2,3,19,card_expired,retry,0.2877,0,0.0
TXN_005031,525.24,upi,travel,790,0.968,2,3,19,card_expired,retry_later,0.3877,0,0.0
TXN_005031,525.24,upi,travel,790,0.968,2,3,19,card_expired,alternate_payment,0.6377,0,0.0
TXN_005031,525.24,upi,travel,790,0.968,2,3,19,card_expired,customer_followup,0.6877,0,0.0
TXN_005031,525.24,upi,travel,790,0.968,2,3,19,card_expired,stop,0.01,0,0.0
TXN_005032,6338.13,netbanking,ecommerce,447,0.718,2,2,16,network_error,retry,0.7369,0,0.0
TXN_005032,6338.13,netbanking,ecommerce,447,0.718,2,2,16,network_error,retry_later,0.5369,0,0.0
TXN_005032,6338.13,netbanking,ecommerce,447,0.718,2,2,16,network_error,alternate_payment,0.4369,1,6338.13
TXN_005032,6338.13,netbanking,ecommerce,447,0.718,2,2,16,network_error,customer_followup,0.3369,0,0.0
TXN_005032,6338.13,netbanking,ecommerce,447,0.718,2,2,16,network_error,stop,0.01,0,0.0
TXN_005033,3755.59,upi,ecommerce,1334,0.833,4,2,15,authentication_failed,retry,0.336,0,0.0
TXN_005033,3755.59,upi,ecommerce,1334,0.833,4,2,15,authentication_failed,retry_later,0.436,0,0.0
TXN_005033,3755.59,upi,ecommerce,1334,0.833,4,2,15,authentication_failed,alternate_payment,0.536,1,3755.59
TXN_005033,3755.59,upi,ecommerce,1334,0.833,4,2,15,authentication_failed,customer_followup,0.736,1,3755.59
TXN_005033,3755.59,upi,ecommerce,1334,0.833,4,2,15,authentication_failed,stop,0.01,0,0.0
TXN_005034,3097.76,card,saas,1203,0.894,18,1,29,limit_exceeded,retry,0.4365,0,0.0
TXN_005034,3097.76,card,saas,1203,0.894,18,1,29,limit_exceeded,retry_later,0.5365,0,0.0
TXN_005034,3097.76,card,saas,1203,0.894,18,1,29,limit_exceeded,alternate_payment,0.8365,1,3097.76
TXN_005034,3097.76,card,saas,1203,0.894,18,1,29,limit_exceeded,customer_followup,0.5365,0,0.0
TXN_005034,3097.76,card,saas,1203,0.894,18,1,29,limit_exceeded,stop,0.01,0,0.0
TXN_005035,3698.69,card,food,337,0.916,3,3,17,limit_exceeded,retry,0.2402,0,0.0
TXN_005035,3698.69,card,food,337,0.916,3,3,17,limit_exceeded,retry_later,0.3402,1,3698.69
TXN_005035,3698.69,card,food,337,0.916,3,3,17,limit_exceeded,alternate_payment,0.6402,1,3698.69
TXN_005035,3698.69,card,food,337,0.916,3,3,17,limit_exceeded,customer_followup,0.3402,0,0.0
TXN_005035,3698.69,card,food,337,0.916,3,3,17,limit_exceeded,stop,0.01,0,0.0
TXN_005036,19818.32,upi,ecommerce,1258,0.924,2,2,8,network_error,retry,0.8229,0,0.0
TXN_005036,19818.32,upi,ecommerce,1258,0.924,2,2,8,network_error,retry_later,0.6229,0,0.0
TXN_005036,19818.32,upi,ecommerce,1258,0.924,2,2,8,network_error,alternate_payment,0.5229,0,0.0
TXN_005036,19818.32,upi,ecommerce,1258,0.924,2,2,8,network_error,customer_followup,0.4229,0,0.0
TXN_005036,19818.32,upi,ecommerce,1258,0.924,2,2,8,network_error,stop,0.01,0,0.0
TXN_005037,16076.2,upi,travel,1273,0.889,9,3,29,network_error,retry,0.7279,0,0.0
TXN_005037,16076.2,upi,travel,1273,0.889,9,3,29,network_error,retry_later,0.5279,1,16076.2
TXN_005037,16076.2,upi,travel,1273,0.889,9,3,29,network_error,alternate_payment,0.4279,0,0.0
TXN_005037,16076.2,upi,travel,1273,0.889,9,3,29,network_error,customer_followup,0.3279,0,0.0
TXN_005037,16076.2,upi,travel,1273,0.889,9,3,29,network_error,stop,0.01,0,0.0
TXN_005038,909.85,wallet,saas,132,0.892,19,0,24,bank_decline,retry,0.6584,1,909.85
TXN_005038,909.85,wallet,saas,132,0.892,19,0,24,bank_decline,retry_later,0.5584,0,0.0
TXN_005038,909.85,wallet,saas,132,0.892,19,0,24,bank_decline,alternate_payment,0.8584,1,909.85
TXN_005038,909.85,wallet,saas,132,0.892,19,0,24,bank_decline,customer_followup,0.5584,1,909.85
TXN_005038,909.85,wallet,saas,132,0.892,19,0,24,bank_decline,stop,0.01,0,0.0
TXN_005039,9171.76,upi,saas,249,0.842,16,2,3,network_error,retry,0.7822,0,0.0
TXN_005039,9171.76,upi,saas,249,0.842,16,2,3,network_error,retry_later,0.5822,0,0.0
TXN_005039,9171.76,upi,saas,249,0.842,16,2,3,network_error,alternate_payment,0.4822,1,9171.76
TXN_005039,9171.76,upi,saas,249,0.842,16,2,3,network_error,customer_followup,0.3822,1,9171.76
TXN_005039,9171.76,upi,saas,249,0.842,16,2,3,network_error,stop,0.01,0,0.0
TXN_005040,2652.26,card,travel,1479,0.707,23,2,10,authentication_failed,retry,0.287,0,0.0
TXN_005040,2652.26,card,travel,1479,0.707,23,2,10,authentication_failed,retry_later,0.387,1,2652.26
TXN_005040,2652.26,card,travel,1479,0.707,23,2,10,authentication_failed,alternate_payment,0.487,1,2652.26
TXN_005040,2652.26,card,travel,1479,0.707,23,2,10,authentication_failed,customer_followup,0.687,0,0.0
TXN_005040,2652.26,card,travel,1479,0.707,23,2,10,authentication_failed,stop,0.01,0,0.0
TXN_005041,2978.26,netbanking,travel,499,0.906,9,2,7,bank_decline,retry,0.5243,1,2978.26
TXN_005041,2978.26,netbanking,travel,499,0.906,9,2,7,bank_decline,retry_later,0.4243,0,0.0
TXN_005041,2978.26,netbanking,travel,499,0.906,9,2,7,bank_decline,alternate_payment,0.7243,1,2978.26
TXN_005041,2978.26,netbanking,travel,499,0.906,9,2,7,bank_decline,customer_followup,0.4243,1,2978.26
TXN_005041,2978.26,netbanking,travel,499,0.906,9,2,7,bank_decline,stop,0.01,0,0.0
TXN_005042,332.86,card,ecommerce,63,0.941,10,0,10,authentication_failed,retry,0.4768,1,332.86
TXN_005042,332.86,card,ecommerce,63,0.941,10,0,10,authentication_failed,retry_later,0.5768,1,332.86
TXN_005042,332.86,card,ecommerce,63,0.941,10,0,10,authentication_failed,alternate_payment,0.6768,1,332.86
TXN_005042,332.86,card,ecommerce,63,0.941,10,0,10,authentication_failed,customer_followup,0.8768,1,332.86
TXN_005042,332.86,card,ecommerce,63,0.941,10,0,10,authentication_failed,stop,0.01,0,0.0
TXN_005043,1524.79,card,ecommerce,819,0.91,15,3,8,network_error,retry,0.7632,1,1524.79
TXN_005043,1524.79,card,ecommerce,819,0.91,15,3,8,network_error,retry_later,0.5632,1,1524.79
TXN_005043,1524.79,card,ecommerce,819,0.91,15,3,8,network_error,alternate_payment,0.4632,1,1524.79
TXN_005043,1524.79,card,ecommerce,819,0.91,15,3,8,network_error,customer_followup,0.3632,0,0.0
TXN_005043,1524.79,card,ecommerce,819,0.91,15,3,8,network_error,stop,0.01,0,0.0
TXN_005044,802.05,upi,saas,1416,0.931,6,0,21,network_error,retry,0.95,1,802.05
TXN_005044,802.05,upi,saas,1416,0.931,6,0,21,network_error,retry_later,0.8445,1,802.05
TXN_005044,802.05,upi,saas,1416,0.931,6,0,21,network_error,alternate_payment,0.7445,0,0.0
TXN_005044,802.05,upi,saas,1416,0.931,6,0,21,network_error,customer_followup,0.6445,1,802.05
TXN_005044,802.05,upi,saas,1416,0.931,6,0,21,network_error,stop,0.01,0,0.0
TXN_005045,4138.38,netbanking,saas,257,0.887,21,2,3,bank_decline,retry,0.5029,0,0.0
TXN_005045,4138.38,netbanking,saas,257,0.887,21,2,3,bank_decline,retry_later,0.4029,0,0.0
