transaction_id,amount,failure_reason,action,success_probability,expected_revenue,recovered_amount,success
TXN_005823,592.99,bank_decline,alternate_payment,0.701053140441809,415.7175017505883,592.99,1
TXN_005824,5984.4,authentication_failed,customer_followup,0.26294490668448495,1573.5674995626316,0.0,0
TXN_005825,995.36,network_error,retry,0.9047670036162775,900.568884719498,995.36,1
TXN_005826,338.84,authentication_failed,customer_followup,0.3344947553149099,113.34020289090407,338.84,1
TXN_005827,1621.29,bank_decline,alternate_payment,0.4667586200762722,756.7510831434594,1621.29,1
TXN_005828,1871.28,card_expired,customer_followup,0.6747014117048534,1262.5552576950581,1871.28,1
TXN_005829,2123.01,insufficient_funds,retry_later,0.7034189754662479,1493.3655191045991,2123.01,1
TXN_005830,7059.52,limit_exceeded,alternate_payment,0.3382971384644592,2388.2154149326193,7059.52,1
TXN_005831,1427.32,insufficient_funds,retry_later,0.6432544375393181,918.1299237886195,0.0,0
TXN_005832,1604.2,insufficient_funds,retry_later,0.49430686591296386,792.9670742975767,1604.2,1
TXN_005833,599.93,bank_decline,alternate_payment,0.43507786515242475,261.0162636408942,0.0,0
TXN_005834,4107.43,limit_exceeded,alternate_payment,0.32774020183857827,1346.1699372378316,4107.43,1
TXN_005835,2173.97,limit_exceeded,alternate_payment,0.43244482867491546,940.1220841944058,0.0,0
TXN_005836,1187.94,insufficient_funds,retry_later,0.7904943201867856,939.0598227226901,1187.94,1
TXN_005837,269.17,card_expired,customer_followup,0.45517201027314846,122.51865000522338,0.0,0
TXN_005838,7664.94,bank_decline,alternate_payment,0.864963395125812,6629.892525835641,7664.94,1
TXN_005839,529.7,authentication_failed,customer_followup,0.2912808553700849,154.291469089534,529.7,1
TXN_005840,1000.97,limit_exceeded,alternate_payment,0.3648420866818849,365.19598350596635,1000.97,1
TXN_005841,2587.23,limit_exceeded,alternate_payment,0.48726852934444903,1260.675757175839,2587.23,1
TXN_005842,546.45,limit_exceeded,alternate_payment,0.2759402357606464,150.78754183140524,546.45,1
TXN_005843,406.06,authentication_failed,customer_followup,0.5773784859624354,234.4503080099065,406.06,1
TXN_005844,216.17,bank_decline,alternate_payment,0.5673513547376123,122.64434235362965,216.17,1
TXN_005845,3718.21,card_expired,customer_followup,0.4588133474847451,1705.9643767512541,0.0,0
TXN_005846,1048.18,bank_decline,alternate_payment,0.8453949320168901,886.1260598414639,1048.18,1
TXN_005847,33768.04,bank_decline,alternate_payment,0.38366733008083775,12955.693748862934,33768.04,1
TXN_005848,668.91,authentication_failed,customer_followup,0.39369779246815806,263.3483903598756,0.0,0
TXN_005849,719.49,bank_decline,alternate_payment,0.40862647810279074,294.0026647301769,719.49,1
TXN_005850,1027.22,card_expired,customer_followup,0.25000643343408957,256.81160855216547,1027.22,1
TXN_005851,2305.69,insufficient_funds,retry_later,0.6314190618048299,1455.8566166127782,2305.69,1
TXN_005852,1129.8,card_expired,customer_followup,0.3706280172976707,418.7355339429083,0.0,0
TXN_005853,3335.35,card_expired,customer_followup,0.553826601603946,1847.2055556597213,0.0,0
TXN_005854,679.54,authentication_failed,customer_followup,0.4471631147550691,303.8652230006596,0.0,0
TXN_005855,454.14,limit_exceeded,alternate_payment,0.6198541543859717,281.5005656728452,454.14,1
TXN_005856,299.4,insufficient_funds,retry_later,0.3837564889871599,114.89669280275567,0.0,0
TXN_005857,195.67,network_error,retry,0.8374668792655612,163.86714426589234,195.67,1
TXN_005858,1077.0,bank_decline,alternate_payment,0.39022281595798586,420.26997278675077,1077.0,1
TXN_005859,1338.12,insufficient_funds,retry_later,0.7232995345661233,967.8615731936208,1338.12,1
TXN_005860,961.57,authentication_failed,customer_followup,0.35094528394573077,337.45845668369634,961.57,1
TXN_005861,6269.21,limit_exceeded,alternate_payment,0.41557268341083553,2605.312422566044,6269.21,1
TXN_005862,6173.56,bank_decline,alternate_payment,0.41210214228896136,2544.1373015494405,6173.56,1
TXN_005863,1293.62,authentication_failed,customer_followup,0.35228556752711143,455.72365586442186,1293.62,1
TXN_005864,300.69,bank_decline,alternate_payment,0.40056392300571875,120.44556600858957,300.69,1
TXN_005865,1025.87,authentication_failed,customer_followup,0.49835326052852413,511.245659378397,1025.87,1
TXN_005866,992.45,authentication_failed,customer_followup,0.36094920191790125,358.2240354434211,992.45,1
TXN_005867,937.17,authentication_failed,customer_followup,0.2896951797497052,271.4936316060312,0.0,0
TXN_005868,899.9,bank_decline,alternate_payment,0.44499562875742654,400.45156631880815,899.9,1
TXN_005869,940.62,network_error,retry,0.70166761896312,660.00259574909,940.62,1
TXN_005870,1228.39,limit_exceeded,alternate_payment,0.41720195788670444,512.4867130484489,1228.39,1
TXN_005871,957.63,insufficient_funds,retry_later,0.5260614221284419,503.7721996728598,957.63,1
TXN_005872,2226.8,bank_decline,alternate_payment,0.4045782170522816,900.9147737320208,2226.8,1
TXN_005873,2592.48,network_error,retry_later,0.6044857026232549,1567.1170943367358,0.0,0
TXN_005874,727.31,insufficient_funds,retry_later,0.517410829778918,376.31807060650476,0.0,0
TXN_005875,6445.03,bank_decline,alternate_payment,0.6704808696970279,4321.269319623436,6445.03,1
TXN_005876,678.54,insufficient_funds,retry_later,0.28326378983023115,192.20581195140502,678.54,1
TXN_005877,358.6,network_error,retry,0.7218178978086724,258.84389815418996,358.6,1
TXN_005878,2645.93,authentication_failed,customer_followup,0.5861734636999103,1550.9739528075036,2645.93,1
TXN_005879,798.39,limit_exceeded,alternate_payment,0.44372622674528706,354.2665821711697,798.39,1
TXN_005880,2493.12,card_expired,customer_followup,0.48479048215586246,1208.6408468724237,2493.12,1
TXN_005881,163.42,insufficient_funds,retry_later,0.5091917837822597,83.21212130569687,163.42,1
TXN_005882,7276.87,bank_decline,alternate_payment,0.6192110188975635,4505.918087085112,7276.87,1
TXN_005883,3541.46,card_expired,customer_followup,0.626130424027239,2217.415851475506,3541.46,1
TXN_005884,403.24,insufficient_funds,retry_later,0.3375771297287182,136.12460179180832,0.0,0
TXN_005885,412.08,insufficient_funds,retry_later,0.4568020488050383,188.23898827158015,412.08,1
TXN_005886,9626.41,card_expired,customer_followup,0.3656224040644654,3519.6311667102104,9626.41,1
TXN_005887,864.91,authentication_failed,customer_followup,0.7850973647380812,679.0385617356138,864.91,1
TXN_005888,785.1,bank_decline,alternate_payment,0.349547427530934,274.4296853545363,0.0,0
TXN_005889,187.53,bank_decline,alternate_payment,0.30811707077355827,57.78119428216538,0.0,0
TXN_005890,1273.11,authentication_failed,customer_followup,0.36891535515394036,469.669827800033,1273.11,1
TXN_005891,1439.83,network_error,retry,0.8932586645937373,1286.1406230420007,1439.83,1
TXN_005892,3697.8,insufficient_funds,retry_later,0.402010775269835,1486.555444792796,3697.8,1
TXN_005893,446.27,network_error,retry,0.6570884258687817,293.2388518124612,446.27,1
TXN_005894,395.33,limit_exceeded,alternate_payment,0.48007165644417066,189.78672794207398,395.33,1
TXN_005895,2838.31,card_expired,customer_followup,0.5996589302733732,1702.017938384218,2838.31,1
TXN_005896,4947.96,bank_decline,alternate_payment,0.23781537405010825,1176.7009581849736,4947.96,1
TXN_005897,375.72,card_expired,customer_followup,0.23750709824378763,89.2361669521559,0.0,0
TXN_005898,5332.17,insufficient_funds,retry_later,0.6839132099454618,3646.741500674893,5332.17,1
TXN_005899,1877.21,bank_decline,alternate_payment,0.34420556661414586,646.1461317037408,0.0,0
TXN_005900,5387.33,card_expired,customer_followup,0.31928284878521945,1720.0820697460763,5387.33,1
TXN_005901,1685.44,bank_decline,alternate_payment,0.7590556486789701,1279.3427525094835,1685.44,1
TXN_005902,145.14,bank_decline,alternate_payment,0.46744561839730153,67.84505705418434,145.14,1
TXN_005903,1553.14,bank_decline,alternate_payment,0.8381244765026861,1301.724649435382,1553.14,1
TXN_005904,5219.43,network_error,retry_later,0.4603512313621364,2402.7710275084755,5219.43,1
TXN_005905,739.71,limit_exceeded,alternate_payment,0.3005818066225031,222.3433681767318,739.71,1
TXN_005906,1226.64,card_expired,customer_followup,0.5066095105712196,621.4274900470808,1226.64,1
TXN_005907,1516.05,authentication_failed,customer_followup,0.32255618457278284,489.01130362156744,1516.05,1
TXN_005908,99.53,bank_decline,alternate_payment,0.3089553378602772,30.750324777233388,0.0,0
TXN_005909,9617.58,insufficient_funds,retry_later,0.6013925584328589,5783.941042132695,9617.58,1
TXN_005910,734.08,limit_exceeded,alternate_payment,0.5472266633839328,401.7081490568774,734.08,1
TXN_005911,2998.1,network_error,retry,0.8760056103979516,2626.3524205340987,2998.1,1
TXN_005912,1657.89,network_error,retry_later,0.3629894164124,601.7965235759539,0.0,0
TXN_005913,6358.95,limit_exceeded,alternate_payment,0.40603095812072276,2581.93056114177,0.0,0
TXN_005914,2713.67,authentication_failed,customer_followup,0.4618536754098669,1253.3184633494934,2713.67,1
TXN_005915,1429.49,authentication_failed,customer_followup,0.3085389797753661,441.0533861990881,1429.49,1
TXN_005916,739.88,network_error,retry,0.5891108327673292,435.87132294789154,739.88,1
TXN_005917,4015.23,network_error,retry,0.785600508486826,3154.3667296915587,0.0,0
TXN_005918,277.7,card_expired,customer_followup,0.331970399403815,92.18817991443943,277.7,1
TXN_005919,3449.18,network_error,retry,0.6432810534330993,2218.7921438803774,3449.18,1
TXN_005920,602.42,network_error,retry_later,0.4106127968447353,247.36136107520542,0.0,0
TXN_005921,6325.12,bank_decline,alternate_payment,0.5230029431423239,3308.0563757283753,6325.12,1
TXN_005922,2124.52,authentication_failed,customer_followup,0.7418086463804096,1575.9873054081077,0.0,0
TXN_005923,3443.09,card_expired,customer_followup,0.6156562624110591,2119.7599205448937,3443.09,1
TXN_005924,1962.53,network_error,retry_later,0.6700568951874448,1315.006758512216,0.0,0
TXN_005925,313.44,card_expired,customer_followup,0.38559699685745974,120.86152269500218,313.44,1
TXN_005926,764.54,authentication_failed,customer_followup,0.2359588409347459,180.3999722482506,0.0,0
TXN_005927,3541.8,network_error,retry,0.4363561222684541,1545.486113850411,0.0,0
TXN_005928,2135.93,bank_decline,alternate_payment,0.3946396134443431,842.9225895441757,0.0,0
TXN_005929,5889.87,limit_exceeded,alternate_payment,0.40823175114465166,2404.4319441143493,5889.87,1
TXN_005930,2706.13,network_error,retry,0.8630044209961811,2335.402153790396,2706.13,1
TXN_005931,687.66,authentication_failed,customer_followup,0.31376095665731424,215.7608594549687,687.66,1
TXN_005932,815.61,card_expired,customer_followup,0.5993095348170911,488.80284969216774,815.61,1
TXN_005933,2004.03,bank_decline,alternate_payment,0.25215732482255626,505.33084366414744,2004.03,1
TXN_005934,178.74,insufficient_funds,retry_later,0.3130517953749715,55.95487790532241,0.0,0
TXN_005935,9637.74,insufficient_funds,retry_later,0.8212314830337504,7914.815513293697,9637.74,1
TXN_005936,2812.27,authentication_failed,customer_followup,0.6082711725106899,1710.6227703166378,2812.27,1
TXN_005937,6167.41,authentication_failed,customer_followup,0.527058445294926,3250.5855260963795,6167.41,1
TXN_005938,372.19,bank_decline,alternate_payment,0.5273358130217064,196.2691162485489,372.19,1
TXN_005939,6276.48,limit_exceeded,alternate_payment,0.3038132087162013,1906.8775282430631,6276.48,1
TXN_005940,16839.77,card_expired,customer_followup,0.34154303060640634,5751.506080514843,16839.77,1
TXN_005941,482.57,network_error,retry,0.5474779742735537,264.1964460451888,482.57,1
TXN_005942,3910.43,insufficient_funds,retry_later,0.45518448235567766,1779.9670553381125,3910.43,1
TXN_005943,1810.05,insufficient_funds,retry_later,0.39942660295929305,722.9821226864684,1810.05,1
TXN_005944,385.9,authentication_failed,customer_followup,0.25142636795780055,97.02543539491522,0.0,0
TXN_005945,2959.82,authentication_failed,customer_followup,0.2667863953213969,789.6397086001771,0.0,0
TXN_005946,4161.38,card_expired,customer_followup,0.7722508194341132,3213.6291149767303,4161.38,1
TXN_005947,991.16,bank_decline,alternate_payment,0.24560038647504073,243.42927905860137,991.16,1
TXN_005948,5801.76,limit_exceeded,alternate_payment,0.7555828631762178,4383.710432261254,5801.76,1
TXN_005949,341.46,insufficient_funds,retry_later,0.28698551513005977,97.9940739963102,0.0,0
TXN_005950,405.55,card_expired,customer_followup,0.27051668327838324,109.70804090354832,0.0,0
TXN_005951,2072.68,bank_decline,alternate_payment,0.4816356224794266,998.2765220006578,2072.68,1
TXN_005952,1854.53,insufficient_funds,retry_later,0.3472721109707468,644.026547958579,1854.53,1
TXN_005953,883.09,network_error,retry,0.9039398710713819,798.2602607444267,883.09,1
TXN_005954,4062.66,card_expired,customer_followup,0.7611966418694586,3092.4831490573742,4062.66,1
TXN_005955,3074.49,insufficient_funds,retry_later,0.39247763083981196,1206.6685512406934,3074.49,1
TXN_005956,4264.75,bank_decline,alternate_payment,0.463704573048297,1977.5840779077246,4264.75,1
TXN_005957,1598.57,insufficient_funds,retry_later,0.3033051728652611,484.8545501872204,1598.57,1
TXN_005958,3302.98,network_error,retry,0.42064993280848506,1389.39831506777,3302.98,1
TXN_005959,1157.88,authentication_failed,customer_followup,0.3797714127413975,439.7297233850093,1157.88,1
TXN_005960,14098.43,authentication_failed,customer_followup,0.797221153861872,11239.566632240832,14098.43,1
TXN_005961,802.28,limit_exceeded,alternate_payment,0.3615896793309777,290.0961679336568,802.28,1
TXN_005962,14843.2,card_expired,customer_followup,0.518886475998763,7701.93574054484,0.0,0
TXN_005963,1872.23,bank_decline,alternate_payment,0.6043025077631665,1131.3932841094334,1872.23,1
TXN_005964,456.91,network_error,retry,0.8098930527920543,370.04823475121754,456.91,1
TXN_005965,7101.63,bank_decline,alternate_payment,0.5579952486047832,3962.6757973491867,7101.63,1
TXN_005966,2050.63,card_expired,customer_followup,0.3533797411453129,724.651098584813,0.0,0
TXN_005967,4234.94,network_error,retry_later,0.6767558339093875,2866.0203512562216,0.0,0
TXN_005968,6147.84,insufficient_funds,retry_later,0.7449353899849708,4579.743587965203,6147.84,1
TXN_005969,2535.02,authentication_failed,customer_followup,0.4319828148580448,1095.0850753214406,0.0,0
TXN_005970,1000.0,insufficient_funds,retry_later,0.7831796388637562,783.1796388637562,0.0,0
TXN_005971,4796.84,limit_exceeded,alternate_payment,0.6424031458235897,3081.5051060124283,4796.84,1
TXN_005972,1809.41,insufficient_funds,retry_later,0.5716915959623384,1034.424490650215,1809.41,1
TXN_005973,3589.82,bank_decline,alternate_payment,0.4039078852806736,1449.9566047382677,0.0,0
TXN_005974,209.82,limit_exceeded,alternate_payment,0.4141601927233118,86.89909163720527,0.0,0
TXN_005975,2827.03,bank_decline,alternate_payment,0.7939959417379002,2244.6503471712963,2827.03,1
TXN_005976,954.72,limit_exceeded,alternate_payment,0.3571234272221459,340.95287843752715,0.0,0
TXN_005977,9445.65,card_expired,customer_followup,0.526201690685402,4970.316999622567,9445.65,1
TXN_005978,3371.41,insufficient_funds,retry_later,0.7505416904310378,2530.383760536105,3371.41,1
TXN_005979,2298.15,insufficient_funds,retry_later,0.409093076437106,940.1572536139353,2298.15,1
TXN_005980,2940.43,insufficient_funds,retry_later,0.39413306861501196,1158.9206989476395,2940.43,1
TXN_005981,666.18,limit_exceeded,alternate_payment,0.2670200483436175,177.88341580555107,0.0,0
TXN_005982,9166.0,authentication_failed,customer_followup,0.25257137273636043,2315.0692025014796,9166.0,1
TXN_005983,13244.93,network_error,retry,0.7136155831629123,9451.788445901951,0.0,0
TXN_005984,2678.24,authentication_failed,customer_followup,0.34799130050173177,932.004220655758,2678.24,1
TXN_005985,8869.76,insufficient_funds,retry_later,0.29534548446263514,2619.6435642673027,8869.76,1
TXN_005986,1023.37,card_expired,customer_followup,0.6808655825865624,696.7774112516104,1023.37,1
TXN_005987,814.75,network_error,retry,0.8914826418704627,726.3354824639595,814.75,1
TXN_005988,1883.57,limit_exceeded,alternate_payment,0.3301686713087455,621.8958042170137,0.0,0
TXN_005989,2793.19,network_error,retry,0.8203561385863027,2291.410562737875,2793.19,1
TXN_005990,1219.28,insufficient_funds,retry_later,0.45818837353024944,558.6599200779625,0.0,0
TXN_005991,3095.7,card_expired,customer_followup,0.5271467332290838,1631.8881420572745,3095.7,1
TXN_005992,2456.25,authentication_failed,customer_followup,0.19430194793443217,477.254159613949,0.0,0
TXN_005993,666.27,bank_decline,alternate_payment,0.7789946022296991,519.0207336275815,666.27,1
TXN_005994,3037.51,authentication_failed,customer_followup,0.4969678794602277,1509.5449035392364,3037.51,1
TXN_005995,4287.8,network_error,retry,0.8063785974816673,3457.5901502818933,4287.8,1
TXN_005996,2146.23,card_expired,customer_followup,0.2824015225564839,606.0986197564024,0.0,0
TXN_005997,5725.29,insufficient_funds,retry_later,0.6386478043564894,3656.443887804165,5725.29,1
TXN_005998,535.18,authentication_failed,customer_followup,0.3185939187696586,170.50509344714587,0.0,0
TXN_005999,2886.93,network_error,retry,0.6289467689742286,1815.7252957547698,2886.93,1
TXN_006000,561.0,bank_decline,alternate_payment,0.8667116609475425,486.2252417915713,561.0,1
TXN_006001,593.43,insufficient_funds,retry_later,0.26556788774816253,157.5959516263921,0.0,0
TXN_006002,962.05,insufficient_funds,retry_later,0.5329886302257846,512.761711708716,962.05,1
TXN_006003,704.82,bank_decline,alternate_payment,0.6460765230346184,455.36765496525976,0.0,0
TXN_006004,1045.24,authentication_failed,customer_followup,0.4311301064850056,450.63443250238726,1045.24,1
TXN_006005,1459.5,limit_exceeded,alternate_payment,0.8384908265340014,1223.777361326375,1459.5,1
TXN_006006,4176.19,network_error,retry,0.6209079449074159,2593.029550442901,0.0,0
TXN_006007,1311.39,authentication_failed,customer_followup,0.24483154327492473,321.06963753530357,1311.39,1
TXN_006008,370.32,bank_decline,alternate_payment,0.5498433314453075,203.61798250082626,370.32,1
TXN_006009,5653.71,card_expired,customer_followup,0.4849666526088786,2741.860813521343,5653.71,1
TXN_006010,782.83,limit_exceeded,alternate_payment,0.46138250092592126,361.18406319983893,782.83,1
TXN_006011,1704.93,card_expired,customer_followup,0.42642709856952477,727.0283531641398,0.0,0
TXN_006012,2825.77,bank_decline,alternate_payment,0.4544227578751483,1284.0941965208578,0.0,0
TXN_006013,2207.49,limit_exceeded,alternate_payment,0.302978977838221,668.8230637880944,0.0,0
TXN_006014,5400.14,insufficient_funds,retry_later,0.8092955720906307,4370.309390669499,5400.14,1
TXN_006015,2919.02,network_error,retry,0.8295390455585829,2421.441064766415,2919.02,1
TXN_006016,764.09,network_error,retry,0.668756568357132,510.99020631600104,764.09,1
TXN_006017,15971.52,insufficient_funds,retry_later,0.6881747010813299,10991.196001814484,15971.52,1
TXN_006018,2195.87,limit_exceeded,alternate_payment,0.3333225283671101,731.932940365486,2195.87,1
TXN_006019,1560.34,limit_exceeded,alternate_payment,0.38015100879619257,593.1648250650511,1560.34,1
TXN_006020,4740.63,card_expired,customer_followup,0.2831979864794996,1342.5368706443103,4740.63,1
TXN_006021,2320.3,insufficient_funds,retry_later,0.6472566884220077,1501.8296941455844,2320.3,1
TXN_006022,2695.2,card_expired,customer_followup,0.5360187553078386,1444.6777493056866,0.0,0
TXN_006023,21854.98,authentication_failed,customer_followup,0.22170572457581178,4845.374176489875,0.0,0
TXN_006024,1373.17,bank_decline,alternate_payment,0.4415243349094184,606.2879709675661,1373.17,1
TXN_006025,1315.85,card_expired,customer_followup,0.8433698151914113,1109.7481713196185,1315.85,1
TXN_006026,2031.6,insufficient_funds,retry_later,0.3210822235002243,652.3106452630557,2031.6,1
TXN_006027,5279.13,bank_decline,alternate_payment,0.44460745026353876,2347.1405289097556,0.0,0
TXN_006028,400.8,card_expired,customer_followup,0.34463921196639635,138.13139615613167,400.8,1
TXN_006029,253.27,insufficient_funds,retry_later,0.5997831364745645,151.90707497491294,0.0,0
TXN_006030,1005.14,authentication_failed,customer_followup,0.2986666050820931,300.201751432215,1005.14,1
TXN_006031,352.86,limit_exceeded,alternate_payment,0.3010554767523943,106.23043552684986,352.86,1
TXN_006032,1182.24,insufficient_funds,retry_later,0.6415616533486097,758.4798490548603,1182.24,1
TXN_006033,2988.42,authentication_failed,customer_followup,0.2997160885048264,895.6775532095933,0.0,0
TXN_006034,741.93,bank_decline,alternate_payment,0.31101891900292244,230.75426657583824,741.93,1
TXN_006035,434.06,authentication_failed,customer_followup,0.570251006186433,247.52315174528312,434.06,1
TXN_006036,1937.86,card_expired,customer_followup,0.7734144996449619,1498.7690222819858,1937.86,1
TXN_006037,4283.58,authentication_failed,customer_followup,0.24706392976097835,1058.3181082455317,0.0,0
TXN_006038,331.96,insufficient_funds,retry_later,0.5285800874317962,175.46744582385904,0.0,0
TXN_006039,4106.11,card_expired,customer_followup,0.7843416091302744,3220.5929246659107,4106.11,1
TXN_006040,4094.12,authentication_failed,customer_followup,0.6170046762399137,2526.0911850873554,0.0,0
TXN_006041,4694.21,insufficient_funds,retry_later,0.6437067895064552,3021.694848369097,4694.21,1
TXN_006042,6114.88,bank_decline,alternate_payment,0.6589539765273088,4029.42449198731,6114.88,1
TXN_006043,16350.5,limit_exceeded,alternate_payment,0.5642916498274407,9226.45062050357,16350.5,1
TXN_006044,1266.37,network_error,retry_later,0.6926969533209787,877.2106407770877,1266.37,1
TXN_006045,2017.41,limit_exceeded,alternate_payment,0.5413922923493094,1092.2102245084204,2017.41,1
TXN_006046,1192.21,limit_exceeded,alternate_payment,0.28418881143187097,338.8127428771909,0.0,0
TXN_006047,1811.62,insufficient_funds,retry_later,0.49389463289811497,894.7493948508829,1811.62,1
TXN_006048,8373.89,card_expired,customer_followup,0.39532952374252467,3310.4459455722895,8373.89,1
TXN_006049,471.06,limit_exceeded,alternate_payment,0.636405453371655,299.7851528652518,471.06,1
TXN_006050,764.29,limit_exceeded,alternate_payment,0.3945450375405034,301.54682674183135,0.0,0
TXN_006051,7166.56,bank_decline,alternate_payment,0.5590288867775469,4006.314058824497,7166.56,1
TXN_006052,5014.24,bank_decline,alternate_payment,0.7014337925286716,3517.157379848966,0.0,0
TXN_006053,1257.48,bank_decline,alternate_payment,0.544878355420265,685.1736343738748,1257.48,1
TXN_006054,4248.84,authentication_failed,customer_followup,0.7297750405699882,3100.6973833753887,4248.84,1
TXN_006055,2543.3,bank_decline,alternate_payment,0.41649790854275315,1059.279130796784,0.0,0
TXN_006056,8105.31,limit_exceeded,alternate_payment,0.4781891855554699,3875.871587574606,8105.31,1
TXN_006057,1947.9,bank_decline,alternate_payment,0.7695765199288516,1499.05810316941,1947.9,1
TXN_006058,5042.37,network_error,retry,0.6285865403038242,3169.565913231794,5042.37,1
TXN_006059,25387.49,authentication_failed,customer_followup,0.4537908840273911,11520.611530336551,0.0,0
TXN_006060,3288.21,insufficient_funds,retry_later,0.3674413802822006,1208.2244210577348,0.0,0
TXN_006061,1899.47,insufficient_funds,retry_later,0.477058398103377,906.1581154454216,1899.47,1
TXN_006062,3723.6,card_expired,customer_followup,0.3085501663378349,1148.917399375562,3723.6,1
TXN_006063,1254.78,bank_decline,alternate_payment,0.35390845447691377,444.07725050854185,1254.78,1
TXN_006064,19692.0,card_expired,customer_followup,0.6127683151161072,12066.633661266384,19692.0,1
TXN_006065,2164.77,insufficient_funds,retry_later,0.6865977081456787,1486.3261206625207,2164.77,1
TXN_006066,1376.18,bank_decline,alternate_payment,0.35941050351140147,494.6135467223205,0.0,0
TXN_006067,783.92,bank_decline,alternate_payment,0.3286243685565224,257.615214998829,783.92,1
TXN_006068,5416.58,insufficient_funds,retry_later,0.7582064240679047,4106.885752477731,5416.58,1
TXN_006069,4303.52,bank_decline,alternate_payment,0.7128337838372305,3067.6944454191985,4303.52,1
TXN_006070,1099.54,authentication_failed,customer_followup,0.30837416778633786,339.06973244778993,1099.54,1
TXN_006071,3217.79,bank_decline,alternate_payment,0.8021107023424532,2581.0237968905226,0.0,0
TXN_006072,399.99,bank_decline,alternate_payment,0.7318841621332617,292.74634601168333,399.99,1
TXN_006073,2175.41,card_expired,customer_followup,0.660989849925291,1437.9239294259771,2175.41,1
TXN_006074,2843.4,network_error,retry_later,0.38742557625473006,1101.6058835226995,2843.4,1
TXN_006075,9969.94,insufficient_funds,retry_later,0.5821092658382286,5803.594453851189,9969.94,1
TXN_006076,836.46,insufficient_funds,retry_later,0.4333560479432971,362.4849998626503,836.46,1
TXN_006077,503.53,limit_exceeded,alternate_payment,0.29207445121788056,147.06824842173938,503.53,1
TXN_006078,738.46,insufficient_funds,retry_later,0.44488201264810395,328.5275710601189,738.46,1
TXN_006079,475.06,card_expired,customer_followup,0.5316805327160046,252.58015387206513,475.06,1
TXN_006080,6881.95,limit_exceeded,alternate_payment,0.3971923875903112,2733.458151777142,6881.95,1
TXN_006081,8506.95,bank_decline,alternate_payment,0.771064599679246,6559.4079962413625,8506.95,1
TXN_006082,2490.44,network_error,retry,0.5491219257674473,1367.5552088082816,0.0,0
TXN_006083,6132.11,card_expired,customer_followup,0.7500358161643842,4599.302128659781,6132.11,1
TXN_006084,2067.22,network_error,retry,0.8872711340257713,1834.1846336807548,2067.22,1
TXN_006085,1644.0,authentication_failed,customer_followup,0.34272456118149336,563.4391785823751,1644.0,1
TXN_006086,1295.9,limit_exceeded,alternate_payment,0.4305854207272769,557.9956467204781,1295.9,1
TXN_006087,1325.58,limit_exceeded,alternate_payment,0.7143063887776102,946.8702628358245,1325.58,1
TXN_006088,384.6,authentication_failed,customer_followup,0.27400340360581366,105.38170902679593,384.6,1
TXN_006089,2354.9,card_expired,customer_followup,0.5875130957697297,1383.5345892281364,2354.9,1
TXN_006090,1736.57,card_expired,customer_followup,0.3935275674780985,683.3881678554415,1736.57,1
TXN_006091,3809.91,network_error,retry_later,0.4192608604654362,1597.3461448958699,3809.91,1
TXN_006092,1985.3,card_expired,customer_followup,0.8146146831072026,1617.2545303727293,1985.3,1
TXN_006093,1536.55,bank_decline,alternate_payment,0.40590830712348214,623.6984093105865,1536.55,1
TXN_006094,756.58,card_expired,customer_followup,0.3220169371985962,243.63157434571391,756.58,1
TXN_006095,1943.32,card_expired,customer_followup,0.46325424211877564,900.2512337942591,1943.32,1
TXN_006096,3782.87,limit_exceeded,alternate_payment,0.430686229542698,1629.2300171501859,0.0,0
TXN_006097,576.32,bank_decline,alternate_payment,0.6615379204273886,381.2575343007126,576.32,1
TXN_006098,1973.32,insufficient_funds,retry_later,0.5538431809129976,1092.9098257592364,0.0,0
TXN_006099,2282.54,insufficient_funds,retry_later,0.43198066940914365,986.0131571531467,2282.54,1
TXN_006100,881.77,authentication_failed,customer_followup,0.2556749729489994,225.44652089723917,0.0,0
TXN_006101,1004.4,card_expired,customer_followup,0.31946276670778095,320.8684028812952,1004.4,1
TXN_006102,2276.99,authentication_failed,customer_followup,0.35357457954823135,805.0857818855272,2276.99,1
TXN_006103,582.06,card_expired,customer_followup,0.44587476733442066,259.5258670746729,582.06,1
TXN_006104,2565.54,bank_decline,alternate_payment,0.7395747289619659,1897.4085501410818,0.0,0
TXN_006105,738.52,network_error,retry_later,0.47088561952562674,347.75844773206586,738.52,1
TXN_006106,5233.59,card_expired,customer_followup,0.7511500035149608,3931.2111468958637,5233.59,1
TXN_006107,18728.99,authentication_failed,customer_followup,0.25650367000070146,4804.054670406438,18728.99,1
TXN_006108,764.52,authentication_failed,customer_followup,0.32354730780142704,247.358387760347,764.52,1
TXN_006109,3084.69,card_expired,customer_followup,0.35832498140379654,1105.3214868864773,3084.69,1
TXN_006110,874.16,authentication_failed,customer_followup,0.5308709768811972,464.06617315046736,0.0,0
TXN_006111,5120.23,authentication_failed,customer_followup,0.2980934959278692,1526.3072606547537,0.0,0
TXN_006112,510.17,bank_decline,alternate_payment,0.8081477901938361,412.29275812318934,510.17,1
TXN_006113,2923.65,authentication_failed,customer_followup,0.7135123829531671,2086.0604784210273,0.0,0
TXN_006114,755.22,insufficient_funds,retry_later,0.8720130986767382,658.5617323826463,755.22,1
TXN_006115,1470.0,insufficient_funds,retry_later,0.6500775779409427,955.6140395731858,1470.0,1
